"";"id";"YEAR";"Month";"Ca";"Mg";"K";"Na";"Al";"Si";"P";"Date";"group_id"
"1368";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2006;12;0,0206827;0,0224061;0,041083;0,005792;0,1447882;0,2228595;0,0021571;2006-12-01;"Layer 3"
"1369";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2007;1;0,0205951;0,0221538;0,0405772;0,0057832;0,1434922;0,220751;0,0021092;2007-01-01;"Layer 3"
"1370";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2007;2;0,0193447;0,0209347;0,0383725;0,0054293;0,1352774;0,208193;0,0019946;2007-02-01;"Layer 3"
"1371";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2007;3;0,0241489;0,0270359;0,0497555;0,006737;0,1726147;0,2662478;0,0026129;2007-03-01;"Layer 3"
"1372";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2007;4;0,0332169;0,0397442;0,0737313;0,0092181;0,2480739;0,3841488;0,0038066;2007-04-01;"Layer 3"
"1373";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2007;5;0,0472713;0,0606115;0,113451;0,0130438;0,3704853;0,5758981;0,0057221;2007-05-01;"Layer 3"
"1374";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2007;6;0,0504849;0,072581;0,1370761;0,0137218;0,4291697;0,671492;0,0067456;2007-06-01;"Layer 3"
"1375";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2007;7;0,0580225;0,0855605;0,1621018;0,0157182;0,5023783;0,7870655;0,00796;2007-07-01;"Layer 3"
"1376";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2007;8;0,0665012;0,098188;0,186603;0,0180562;0,577221;0,9040387;0,0090687;2007-08-01;"Layer 3"
"1377";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2007;9;0,0516633;0,0728916;0,1376615;0,0141218;0,4340513;0,6782104;0,0066668;2007-09-01;"Layer 3"
"1378";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2007;10;0,0323409;0,0430513;0,0800734;0,0087432;0,2582997;0,4030347;0,0043653;2007-10-01;"Layer 3"
"1379";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2007;11;0,0236784;0,0291762;0,053865;0,0064486;0,1793846;0,2786563;0,0030111;2007-11-01;"Layer 3"
"1380";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2007;12;0,0205237;0,0227136;0,0417095;0,0057101;0,1455929;0,2244577;0,0022374;2007-12-01;"Layer 3"
"1381";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2008;1;0,0207624;0,0223322;0,0409285;0,0058216;0,1446591;0,2225529;0,0021487;2008-01-01;"Layer 3"
"1382";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2008;2;0,0194196;0,0210142;0,038531;0,0054461;0,1358012;0,2090017;0,0020131;2008-02-01;"Layer 3"
"1383";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2008;3;0,0241447;0,0267002;0,0490571;0,0067652;0,1711446;0,2637511;0,002541;2008-03-01;"Layer 3"
"1384";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2008;4;0,0337243;0,0395293;0,073191;0,0094001;0,2482215;0,3838787;0,0037692;2008-04-01;"Layer 3"
"1385";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2008;5;0,0442344;0,0557752;0,1027481;0,0124008;0,3387769;0,5265886;0,0049815;2008-05-01;"Layer 3"
"1386";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2008;6;0,0532248;0,0758797;0,1431062;0,0143753;0,4479914;0,7009961;0,0074303;2008-06-01;"Layer 3"
"1387";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2008;7;0,0600759;0,0835327;0,1579603;0,0165663;0,5008624;0,7815273;0,0073605;2008-07-01;"Layer 3"
"1388";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2008;8;0,0681046;0,0955527;0,1811783;0,0187808;0,571762;0,8924297;0,0084096;2008-08-01;"Layer 3"
"1389";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2008;9;0,052274;0,0704023;0,132408;0,0144932;0,4255357;0,6629245;0,0061509;2008-09-01;"Layer 3"
"1390";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2008;10;0,0305647;0,0414398;0,077117;0,0082749;0,2476781;0,3868008;0,0040688;2008-10-01;"Layer 3"
"1391";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2008;11;0,0228971;0,0291132;0,0536738;0,006172;0,1764742;0,2748573;0,0030985;2008-11-01;"Layer 3"
"1392";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2008;12;0,0202143;0,0229024;0,0420809;0,0055872;0,1453894;0,2245521;0,0023051;2008-12-01;"Layer 3"
"1393";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2009;1;0,0206266;0,0225211;0,0413286;0,0057578;0,1451045;0,2234827;0,0021985;2009-01-01;"Layer 3"
"1394";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2009;2;0,0193522;0,0210998;0,0387149;0,005417;0,1360182;0,2094447;0,0020298;2009-02-01;"Layer 3"
"1395";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2009;3;0,0243232;0,0269692;0,0495947;0,006801;0,1727407;0,2662659;0,0025952;2009-03-01;"Layer 3"
"1396";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2009;4;0,0336121;0,0396121;0,0734029;0,0093533;0,2483766;0,3842498;0,0037929;2009-04-01;"Layer 3"
"1397";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2009;5;0,0484968;0,0625619;0,1171991;0,0132876;0,3809989;0,5926462;0,0061535;2009-05-01;"Layer 3"
"1398";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2009;6;0,054462;0,0724754;0,1363391;0,0150601;0,438978;0,6835066;0,0065634;2009-06-01;"Layer 3"
"1399";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2009;7;0,0595273;0,0800985;0,1500228;0,0165888;0,4823895;0,7516743;0,0068766;2009-07-01;"Layer 3"
"1400";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2009;8;0,0652202;0,0893905;0,166967;0,0181906;0,5331889;0,8320413;0,007614;2009-08-01;"Layer 3"
"1401";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2009;9;0,0476469;0,06476;0,1193724;0,0133297;0,3842271;0,59997;0,005445;2009-09-01;"Layer 3"
"1402";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2009;10;0,0337114;0,0421878;0,07848;0,0092918;0,2595887;0,4031179;0,0040309;2009-10-01;"Layer 3"
"1403";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2009;11;0,0245688;0,0292574;0,0540331;0,0067492;0,182417;0,2826265;0,0029587;2009-11-01;"Layer 3"
"1404";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2009;12;0,0206086;0,022734;0,0417455;0,0057348;0,1458835;0,2248585;0,0022448;2009-12-01;"Layer 3"
"1405";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2010;1;0,0207086;0,0225843;0,0414464;0,0057794;0,1455611;0,2241717;0,0022113;2010-01-01;"Layer 3"
"1406";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2010;2;0,0193885;0,0213102;0,0391378;0,0054088;0,1369609;0,2110282;0,0020812;2010-02-01;"Layer 3"
"1407";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2010;3;0,0242684;0,0273477;0,0503714;0,0067464;0,1741422;0,2687498;0,0026905;2010-03-01;"Layer 3"
"1408";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2010;4;0,0337588;0,0409511;0,0760843;0,009285;0,2540375;0,3938606;0,0041062;2010-04-01;"Layer 3"
"1409";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2010;5;0,0490265;0,0624004;0,1168307;0,0134816;0,3818318;0,5933875;0,006083;2010-05-01;"Layer 3"
"1410";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2010;6;0,0571462;0,0801403;0,1509733;0,0153741;0,4741473;0,7415118;0,0081872;2010-06-01;"Layer 3"
"1411";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2010;7;0,0607625;0,087337;0,1653741;0,0165192;0,5165839;0,8080948;0,0081858;2010-07-01;"Layer 3"
"1412";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2010;8;0,0669839;0,0961627;0,182677;0,0183753;0,5716258;0,8934234;0,0085446;2010-08-01;"Layer 3"
"1413";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2010;9;0,0510801;0,0724522;0,1368657;0,0139595;0,4309148;0,6734928;0,0065912;2010-09-01;"Layer 3"
"1414";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2010;10;0,0318518;0,0432346;0,0802261;0,0084992;0,25633;0,4008187;0,004641;2010-10-01;"Layer 3"
"1415";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2010;11;0,0244598;0,0294895;0,0544529;0,0066837;0,1827682;0,2834803;0,0030506;2010-11-01;"Layer 3"
"1416";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2010;12;0,0206896;0,0228165;0,0419005;0,0057539;0,1464047;0,2256645;0,0022636;2010-12-01;"Layer 3"
"1417";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2011;1;0,0208081;0,0225897;0,041451;0,0058105;0,1458289;0,2245148;0,0022145;2011-01-01;"Layer 3"
"1418";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2011;2;0,019547;0,0212314;0,038965;0,0054677;0,1370304;0,2109582;0,0020621;2011-02-01;"Layer 3"
"1419";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2011;3;0,0244719;0,0270817;0,0498094;0,0068394;0,1735675;0,2675117;0,0026204;2011-03-01;"Layer 3"
"1420";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2011;4;0,034239;0,0401492;0,0744281;0,0095152;0,2521195;0,3899365;0,0039007;2011-04-01;"Layer 3"
"1421";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2011;5;0,0484579;0,0594987;0,1107102;0,0135051;0,3674816;0,56983;0,005565;2011-05-01;"Layer 3"
"1422";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2011;6;0,0581588;0,0762499;0,1434613;0,0160333;0,4632073;0,7207466;0,0071862;2011-06-01;"Layer 3"
"1423";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2011;7;0,0601385;0,0859271;0,1627422;0,0164182;0,5100057;0,7973266;0,0078787;2011-07-01;"Layer 3"
"1424";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2011;8;0,0682071;0,0974144;0,1849884;0,0186935;0,5793796;0,9053797;0,0087752;2011-08-01;"Layer 3"
"1425";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2011;9;0,0526412;0,0720473;0,1358479;0,0145085;0,4334043;0,6758478;0,0064446;2011-09-01;"Layer 3"
"1426";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2011;10;0,0311402;0,0430485;0,0798371;0,0082879;0,2536664;0,3971415;0,0045904;2011-10-01;"Layer 3"
"1427";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2011;11;0,023078;0,0293284;0,0540434;0,0062036;0,1775535;0,2765922;0,0031772;2011-11-01;"Layer 3"
"1428";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2011;12;0,0203258;0,0229868;0,0422367;0,005613;0,1459606;0,2254218;0,0023338;2011-12-01;"Layer 3"
"1429";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2012;1;0,0208302;0,022647;0,0415627;0,0058125;0,1461098;0,2249749;0,002228;2012-01-01;"Layer 3"
"1430";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2012;2;0,0195847;0,0214165;0,0393348;0,0054622;0,1378674;0,2123599;0,0021081;2012-02-01;"Layer 3"
"1431";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2012;3;0,0245556;0,0271033;0,0498464;0,0068638;0,1738537;0,2679082;0,002628;2012-03-01;"Layer 3"
"1432";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2012;4;0,0341628;0,0403683;0,0748943;0,0094707;0,2528619;0,3912914;0,0039516;2012-04-01;"Layer 3"
"1433";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2012;5;0,0490464;0,0623513;0,1167438;0,0134769;0,381579;0,5929769;0,0061168;2012-05-01;"Layer 3"
"1434";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2012;6;0,0552922;0,072982;0,1372178;0,0152959;0,4428652;0,6892685;0,0066614;2012-06-01;"Layer 3"
"1435";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2012;7;0,0587747;0,0791212;0,1475741;0,016403;0,4746555;0,7399509;0,0067825;2012-07-01;"Layer 3"
"1436";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2012;8;0,0641053;0,0883917;0,1644052;0,0178878;0,5241138;0,8185647;0,0075318;2012-08-01;"Layer 3"
"1437";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2012;9;0,0461181;0,0636972;0,1166862;0,0129006;0,3737943;0,5846689;0,0053456;2012-09-01;"Layer 3"
"1438";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2012;10;0,0333859;0,0440249;0,0818249;0,0089916;0,2643097;0,4123182;0,0046216;2012-10-01;"Layer 3"
"1439";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2012;11;0,0247989;0,0295549;0,0545769;0,0067909;0,1839881;0,2851341;0,0030526;2012-11-01;"Layer 3"
"1440";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2012;12;0,0208926;0,0228365;0,0419282;0,0058183;0,1470115;0,2264591;0,0022661;2012-12-01;"Layer 3"
"1441";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2013;1;0,0208076;0,0225657;0,0414029;0,0058127;0,1457331;0,2243491;0,0022082;2013-01-01;"Layer 3"
"1442";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2013;2;0,0194474;0,0214443;0,0393999;0,0054143;0,1376213;0,2121077;0,0021177;2013-02-01;"Layer 3"
"1443";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2013;3;0,0241509;0,0273217;0,0503289;0,0067104;0,1737424;0,2682029;0,0026855;2013-03-01;"Layer 3"
"1444";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2013;4;0,0330909;0,0409184;0,0760489;0,0090653;0,2520575;0,3913175;0,0041246;2013-04-01;"Layer 3"
"1445";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2013;5;0,0463179;0,0620101;0,1162055;0,0125603;0,3723495;0,5807572;0,0062569;2013-05-01;"Layer 3"
"1446";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2013;6;0,0566974;0,0759352;0,1430491;0,0155911;0,4586328;0,714497;0,0070967;2013-06-01;"Layer 3"
"1447";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2013;7;0,0516703;0,0824391;0,1547029;0,0134459;0,465561;0,734812;0,0087267;2013-07-01;"Layer 3"
"1448";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2013;8;0,0570656;0,0929379;0,1740962;0,0146356;0,5190045;0,8208666;0,0103183;2013-08-01;"Layer 3"
"1449";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2013;9;0,0479034;0,0738027;0,1373374;0,0122587;0,4161218;0,656774;0,0087122;2013-09-01;"Layer 3"
"1450";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2013;10;0,0307466;0,0431784;0,0796831;0,0080324;0,2509431;0,3938575;0,0049863;2013-10-01;"Layer 3"
"1451";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2013;11;0,0224047;0,0290593;0,0534586;0,0059764;0,1742052;0,2718727;0,0032193;2013-11-01;"Layer 3"
"1452";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2013;12;0,0193134;0,023049;0,0423122;0,0052546;0,1429529;0,2217339;0,0024433;2013-12-01;"Layer 3"
"1453";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2014;1;0,0202377;0,0230203;0,0422966;0,005575;0,1457619;0,2252311;0,0023629;2014-01-01;"Layer 3"
"1454";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2014;2;0,0195983;0,0215778;0,0396515;0,0054509;0,1385159;0,2134765;0,0021502;2014-02-01;"Layer 3"
"1455";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2014;3;0,0245513;0,0275438;0,0507381;0,0068197;0,1756105;0,2709519;0,0027392;2014-03-01;"Layer 3"
"1456";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2014;4;0,0338819;0,0406705;0,0755333;0,0093477;0,2533152;0,3924357;0,0040405;2014-04-01;"Layer 3"
"1457";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2014;5;0,0478104;0,0636174;0,1191795;0,0129423;0,3823356;0,5962064;0,0065333;2014-05-01;"Layer 3"
"1458";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2014;6;0,0543719;0,0747567;0,1410031;0,0148648;0,4477454;0,6987057;0,0070484;2014-06-01;"Layer 3"
"1459";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2014;7;0,0613048;0,0831435;0,1567304;0,0169884;0,5014463;0,7814081;0,0073074;2014-07-01;"Layer 3"
"1460";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2014;8;0,0689434;0,0940563;0,1774521;0,019136;0,5659781;0,8821997;0,0082087;2014-08-01;"Layer 3"
"1461";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2014;9;0,0512042;0,0679246;0,1266019;0,0142955;0,4098395;0,6383225;0,0058312;2014-09-01;"Layer 3"
"1462";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2014;10;0,0316836;0,0434018;0,0803916;0,0083882;0,2556551;0,4002323;0,0048166;2014-10-01;"Layer 3"
"1463";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2014;11;0,0239026;0,0296416;0,0546728;0,0064618;0,181257;0,2818291;0,0031869;2014-11-01;"Layer 3"
"1464";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2014;12;0,0205944;0,0231326;0,0425041;0,0056873;0,1472117;0,2272583;0,0023664;2014-12-01;"Layer 3"
"1465";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2015;1;0,0205609;0,0229704;0,042201;0,0056888;0,146537;0,2261153;0,0023315;2015-01-01;"Layer 3"
"1466";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2015;2;0,0193711;0,021772;0,0400331;0,0053519;0,1385436;0,213871;0,0022245;2015-02-01;"Layer 3"
"1467";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2015;3;0,0240483;0,0276439;0,0509603;0,0066363;0,1745519;0,2698142;0,0028027;2015-03-01;"Layer 3"
"1468";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2015;4;0,0332063;0,0407048;0,0756409;0,0091245;0,2516549;0,3904246;0,0040594;2015-04-01;"Layer 3"
"1469";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2015;5;0,0461198;0,0584232;0,1091481;0,0127928;0,3584587;0,5567529;0,0054007;2015-05-01;"Layer 3"
"1470";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2015;6;0,0507735;0,0672306;0,1250169;0,0141855;0,4049582;0,630805;0,0057885;2015-06-01;"Layer 3"
"1471";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2015;7;0,0578737;0,0782633;0,1454005;0,0161636;0,4670794;0,7286506;0,0067059;2015-07-01;"Layer 3"
"1472";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2015;8;0,0618682;0,0867068;0,160132;0,0172623;0,5080147;0,7948633;0,0073872;2015-08-01;"Layer 3"
"1473";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2015;9;0,0435125;0,062053;0,1124745;0,012156;0,3569404;0,5601103;0,0051942;2015-09-01;"Layer 3"
"1474";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2015;10;0,032576;0,0420415;0,0782534;0,0088996;0,2556264;0,3978693;0,0041223;2015-10-01;"Layer 3"
"1475";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2015;11;0,023852;0,0295543;0,054524;0,006458;0,1809012;0,2812291;0,0031499;2015-11-01;"Layer 3"
"1476";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2015;12;0,0208279;0,0231088;0,0424549;0,0057679;0,1477982;0,2279513;0,0023489;2015-12-01;"Layer 3"
"1477";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2016;1;0,0207891;0,0232944;0,0427994;0,0057271;0,1482247;0,2288237;0,0024313;2016-01-01;"Layer 3"
"1478";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2016;2;0,0195842;0,0216785;0,0398481;0,0054348;0,1388351;0,2140645;0,0021823;2016-02-01;"Layer 3"
"1479";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2016;3;0,0244455;0,0277331;0,0511117;0,0067665;0,1760229;0,2718228;0,0027927;2016-03-01;"Layer 3"
"1480";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Weathering/Weathering Layer 3.csv";2016;4;0,033418;0,0399053;0,074045;0,0092653;0,2491896;0,3858444;0,0038559;2016-04-01;"Layer 3"
